ISO_YSAMP_N,WATER,SITE_N,DATE_COL,TIME_COL,DAY_N,MONTH,YEAR,DSAMP_N,TEMP_SAMP,DEPTH_SAMP,CREW,COMMENT
SIC.TPP.2021.029,TPP,MWT.TPP.1B,8/21/2021,0.390972222,233.00,8,2021,1,,,"MEA, DW",
SIC.TPP.2021.030,TPP,MWT.TPP.1B,8/21/2021,0.390972222,233.00,8,2021,2,,,"MEA, DW",
SIC.TPP.2021.031,TPP,MWT.TPP.3B,8/21/2021,0.444444444,233.00,8,2021,3,,,"MEA, DW",
SIC.TPP.2021.032,TPP,MWT.TPP.3B,8/21/2021,0.444444444,233.00,8,2021,4,,,"MEA, DW",
SIC.TPP.2021.033,TPP,MWT.TPP.3C,8/21/2021,0.449305556,233.00,8,2021,5,,,"MEA, DW",
SIC.TPP.2021.034,TPP,MWT.TPP.2C,8/21/2021,0.474305556,233.00,8,2021,6,,,"MEA, DW",
SIC.TPP.2021.035,TPP,MWT.TPP.2B,8/21/2021,0.479166667,233.00,8,2021,7,,,"MEA, DW",
SIC.TPP.2021.036,TPP,MWT.TPP.2B,8/21/2021,0.479166667,233.00,8,2021,8,,,"MEA, DW",
SIC.TPP.2021.037,TPP,MWT.TPP.2A,8/21/2021,0.485416667,233.00,8,2021,9,,,"MEA, DW",
SIC.TPP.2021.038,TPP,MWT.TPP.4C,8/21/2021,0.520833333,233.00,8,2021,10,,,"MEA, DW",
SIC.TPP.2021.039,TPP,MWT.TPP.1A,8/22/2021,0.575,234.00,8,2021,1,,,"MEA, DW",
SIC.TPP.2021.040,TPP,MWT.TPP.1A,8/22/2021,0.575,234.00,8,2021,2,,,"MEA, DW",
SIC.TPP.2021.041,TPP,MWT.TPP.1B,8/22/2021,0.578472222,234.00,8,2021,3,,,"MEA, DW",
SIC.TPP.2021.042,TPP,MWT.TPP.1A,8/22/2021,0.595138889,234.00,8,2021,4,,,"MEA, DW",
SIC.TPP.2021.043,TPP,MWT.TPP.4A,8/22/2021,0.606944444,234.00,8,2021,5,,,"MEA, DW",
SIC.TPP.2021.044,TPP,MWT.TPP.1C,8/22/2021,0.610416667,234.00,8,2021,6,,,"MEA, DW",
SIC.TPP.2021.045,TPP,MWT.TPP.4C,8/22/2021,0.611805556,234.00,8,2021,7,,,"MEA, DW",
SIC.TPP.2021.046,TPP,MWT.TPP.1B,8/22/2021,0.620833333,234.00,8,2021,8,,,"MEA, DW",
SIC.TPP.2021.047,TPP,MWT.TPP.3B,8/22/2021,0.622222222,234.00,8,2021,9,,,"MEA, DW",
SIC.TPP.2021.048,TPP,MWT.TPP.3C,8/22/2021,0.624305556,234.00,8,2021,10,,,"MEA, DW",
SIC.TPP.2021.049,TPP,MWT.TPP.1A,8/22/2021,0.626388889,234.00,8,2021,11,,,"MEA, DW",
SIC.TPP.2021.050,TPP,MWT.TPP.1C,8/22/2021,0.652083333,234.00,8,2021,12,,,"MEA, DW",
SIC.TPP.2021.051,TPP,MWT.TPP.1B,8/22/2021,0.652777778,234.00,8,2021,13,,,"MEA, DW",
SIC.TPP.2021.052,TPP,MWT.TPP.2B,8/22/2021,0.654166667,234.00,8,2021,14,,,"MEA, DW",
SIC.TPP.2021.053,TPP,MWT.TPP.2A,8/22/2021,0.661111111,234.00,8,2021,15,,,"MEA, DW",
SIC.TPP.2021.054,TPP,MWT.TPP.1C,8/22/2021,0.663888889,234.00,8,2021,16,,,"MEA, DW",
SIC.TPP.2021.055,TPP,MWT.TPP.1A,8/22/2021,0.670138889,234.00,8,2021,17,,,"MEA, DW",
SIC.TPP.2021.056,TPP,MWT.TPP.1A,8/22/2021,0.673611111,234.00,8,2021,18,,,"MEA, DW",
SIC.TRP.2021.001,TRP,,8/15/2021,0.494444444,227.00,8,2021,1,,0,,
SIC.TRP.2021.002,TRP,,10/13/2021,,286.00,10,2021,,,,,
SIC.TRP.2021.003,TRP,,10/13/2021,,286.00,10,2021,,,,,
SIC.TRP.2021.004,TRP,,10/13/2021,,286.00,10,2021,,,,,
SIC.TRP.2021.005,TRP,,10/13/2021,,286.00,10,2021,,,,,
SIC.TRP.2021.006,TRP,,10/13/2021,,286.00,10,2021,,,,,
SIC.TRP.2022.001,TRP,,9/30/2022,,273.00,9,2022,1,,5,SFJ,
SIC.USP.2021.001,USP,,7/26/2021,0.427083333,207.00,7,2021,1,,0,,
SIC.USP.2022.001,USP,GLN.USP.006,6/23/2022,0.485416667,174.00,6,2022,1,,,"MEA, MPM",
SIC.WFL.2021.001,WFL,MWT.WFL.1A,9/10/2021,0.395833333,253.00,9,2021,1,,,MEA,
SIC.WFL.2021.002,WFL,MWT.WFL.1C,9/10/2021,0.427083333,253.00,9,2021,2,,,MEA,
SIC.WFL.2021.003,WFL,MWT.WFL.2A,9/10/2021,0.441666667,253.00,9,2021,3,,,MEA,
SIC.WFL.2021.004,WFL,MWT.WFL.2A,9/10/2021,0.441666667,253.00,9,2021,4,,,MEA,
SIC.WFL.2021.005,WFL,MWT.WFL.2B,9/10/2021,0.459027778,253.00,9,2021,5,,,MEA,
SIC.WFL.2021.006,WFL,MWT.WFL.2C,9/10/2021,0.472222222,253.00,9,2021,6,,,MEA,
SIC.WFL.2021.007,WFL,MWT.WFL.2E,9/10/2021,0.493055556,253.00,9,2021,7,,,MEA,
SIC.WFL.2021.008,WFL,MWT.WFL.3A,9/10/2021,0.520833333,253.00,9,2021,8,,,MEA,
SIC.WFL.2021.009,WFL,MWT.WFL.3B,9/10/2021,0.527777778,253.00,9,2021,9,,,MEA,
SIC.WFL.2021.010,WFL,MWT.WFL.3C,9/10/2021,0.541666667,253.00,9,2021,10,,,MEA,
SIC.WFL.2021.011,WFL,MWT.WFL.2S,9/10/2021,0.611111111,253.00,9,2021,11,,,MEA,
SIC.WFL.2021.012,WFL,MWT.WFL.1A,9/11/2021,0.447916667,254.00,9,2021,1,,,MEA,
SIC.WFL.2021.013,WFL,MWT.WFL.2A,9/11/2021,0.486805556,254.00,9,2021,2,,,MEA,
SIC.WFL.2021.014,WFL,MWT.WFL.3A,9/11/2021,0.535416667,254.00,9,2021,3,,,MEA,
SIC.WFL.2021.015,WFL,MWT.WFL.3A,9/11/2021,0.535416667,254.00,9,2021,4,,,MEA,
SIC.WFL.2021.016,WFL,MWT.WFL.3A,9/11/2021,0.535416667,254.00,9,2021,5,,,MEA,
SIC.WFL.2021.017,WFL,MWT.WFL.3C,9/11/2021,0.5625,254.00,9,2021,6,,,MEA,
SIC.WFL.2021.018,WFL,MWT.WFL.3B,9/12/2021,0.416666667,255.00,9,2021,1,,,MEA,
SIC.WFL.2021.019,WFL,MWT.WFL.3B,9/12/2021,0.416666667,255.00,9,2021,2,,,MEA,
SIC.WFL.2021.020,WFL,MWT.WFL.3A,9/12/2021,0.43125,255.00,9,2021,3,,,MEA,
SIC.WFL.2021.021,WFL,MWT.WFL.1A,9/12/2021,0.506944444,255.00,9,2021,4,,,MEA,
SIC.WFL.2021.022,WFL,MWT.WFL.1A,9/12/2021,0.506944444,255.00,9,2021,5,,,MEA,
SIC.WFL.2021.023,WFL,MWT.WFL.1B,9/15/2021,,258.00,9,2021,1,,,MEA,
SIC.WFL.2021.024,WFL,MWT.WFL.2B,9/15/2021,,258.00,9,2021,2,,,MEA,
SIC.WFL.2021.025,WFL,MWT.WFL.3B,9/15/2021,,258.00,9,2021,3,,,MEA,
SIC.WFL.2021.026,WFL,WCS.WFL.001,9/21/2021,0.458333333,264.00,9,2021,1,,,MEA,
SIC.WFL.2021.027,WFL,,9/25/2021,0.5,268.00,9,2021,1,,,SUNY ESF,
SIC.WLL.2003.001,WLL,,6/4/2003,,155.00,6,2003,1,,,,"Added from ""SIC ALL WATERS 2.24.16"""
SIC.WLL.2003.002,WLL,,7/6/2003,,187.00,7,2003,1,,,,"Added from ""SIC ALL WATERS 2.24.16"""
SIC.WLL.2003.003,WLL,5,8/4/2003,,216.00,8,2003,1,,,,"Added from ""SIC ALL WATERS 2.24.16"""
SIC.WLL.2003.004,WLL,33,8/4/2003,,216.00,8,2003,2,,,,"Added from ""SIC ALL WATERS 2.24.16"""
SIC.WLL.2003.005,WLL,4,8/4/2003,,216.00,8,2003,3,,,,"Added from ""SIC ALL WATERS 2.24.16"""
SIC.WLL.2003.006,WLL,30,8/4/2003,,216.00,8,2003,4,,,,"Added from ""SIC ALL WATERS 2.24.16"""
SIC.WLL.2003.007,WLL,27,8/4/2003,,216.00,8,2003,5,,,,"Added from ""SIC ALL WATERS 2.24.16"""
SIC.WLL.2003.008,WLL,,8/4/2003,,216.00,8,2003,1,,,,"Added from ""SIC ALL WATERS 2.24.16"""
SIC.WLL.2003.009,WLL,,8/18/2003,,230.00,8,2003,1,,,,"Added from ""SIC ALL WATERS 2.24.16"""
SIC.WLL.2006.001,WLL,1,6/10/2006,0.5625,161.00,6,2006,1,15,,"EVC, EBR","Added from ""SIC ALL WATERS 2.24.16"""
SIC.WLL.2006.002,WLL,1,6/27/2006,0.4375,178.00,6,2006,1,20.5,,"EVC,CEK","Added from ""SIC ALL WATERS 2.24.16"""
SIC.WLL.2006.003,WLL,1,7/6/2006,0.399305556,187.00,7,2006,1,21,,"EVC,EBR","Added from ""SIC ALL WATERS 2.24.16"""
SIC.WLL.2006.004,WLL,1,7/21/2006,0.399305556,202.00,7,2006,1,25,,"EVC,EBR","Added from ""SIC ALL WATERS 2.24.16"""
SIC.WLL.2006.005,WLL,1,8/17/2006,0.458333333,229.00,8,2006,1,,,"EVC, BAV","Added from ""SIC ALL WATERS 2.24.16"""
SIC.WLL.2006.UNK,WLL,,,,,,2006,,,,,Added from 'JML ISOTOPE DATA'
SIC.WLL.2021.001,WLL,,7/27/2021,0.504861111,208.00,7,2021,1,,0,,
SIC.WTL.2009.001,WTL,,6/10/2009,0.458333333,161.00,6,2009,1,16.9,,"DCJ,JAC","Added from ""SIC ALL WATERS 2.24.16"""
SIC.WTL.2009.002,WTL,,6/29/2009,0.625,180.00,6,2009,1,21,,"DCJ,JAC","Added from ""SIC ALL WATERS 2.24.16"""
SIC.WTL.2009.003,WTL,,8/3/2009,0.604166667,215.00,8,2009,1,21.3,,"KJJ,JAC","Added from ""SIC ALL WATERS 2.24.16"""
SIC.WTL.2009.004,WTL,,9/4/2009,0.395833333,247.00,9,2009,1,18.8,,"DCJ,JAC","Added from ""SIC ALL WATERS 2.24.16"""
SIC.WTL.2021.001,WTL,,8/5/2021,0.474305556,217.00,8,2021,1,,0,,
SIC.WTL.2021.002,WTL,,10/15/2021,,288.00,10,2021,,,,,
SIC.WTL.2021.003,WTL,,10/15/2021,,288.00,10,2021,,,,,
SIC.WTL.2021.004,WTL,,10/15/2021,,288.00,10,2021,,,,,
SIC.WTL.2021.005,WTL,,10/15/2021,,288.00,10,2021,,,,,
SIC.WTL.2021.006,WTL,,10/15/2021,,288.00,10,2021,,,,,
SIC.WTL.2021.007,WTL,,10/15/2021,,288.00,10,2021,,,,,
SIC.WTL.2022.001,WTL,,10/11/2022,,284.00,10,2022,1,,0,KJJ,
